vehicle_id,frame_id,total_frames,global_time,local_x,local_y,global_x,global_y,v_length,v_width,v_class,v_vel,v_acc,lane_id,o_zone,d_zone,int_id,section_id,direction,movement,preceding,following,space_headway,time_headway,location
442,2694,1116,1118936969300,22.214,135.182,6451982.388,1872921.982,14.5,7.0,2,0.0,0.0,2,101.0,208.0,0.0,2.0,2.0,1.0,440,451,25.62,9999.99,lankershim
442,2726,1116,1118936972500,22.214,135.182,6451982.388,1872921.982,14.5,7.0,2,0.0,0.0,2,101.0,208.0,0.0,2.0,2.0,1.0,440,451,26.89,9999.99,lankershim
442,2729,1116,1118936972800,22.214,135.182,6451982.388,1872921.982,14.5,7.0,2,0.0,0.0,2,101.0,208.0,0.0,2.0,2.0,1.0,440,451,27.01,9999.99,lankershim
442,2880,1116,1118936987900,28.706,360.988,6452079.435,1873120.545,14.5,7.0,2,21.79,-10.25,2,101.0,208.0,2.0,0.0,2.0,1.0,440,451,33.88,1.55,lankershim
442,2889,1116,1118936988800,25.586,381.347,6452087.622,1873139.378,14.5,7.0,2,24.05,-4.92,2,101.0,208.0,2.0,0.0,2.0,1.0,440,451,39.14,1.63,lankershim
442,2890,1116,1118936988900,25.336,383.693,6452088.664,1873141.449,14.5,7.0,2,24.27,5.74,2,101.0,208.0,2.0,0.0,2.0,1.0,440,451,39.64,1.63,lankershim
442,2921,1116,1118936992000,14.965,470.569,6452125.682,1873222.769,14.5,7.0,2,35.29,-0.24,2,101.0,208.0,2.0,0.0,2.0,1.0,440,451,47.05,1.33,lankershim
442,2932,1116,1118936993100,14.951,507.607,6452141.756,1873256.136,14.5,7.0,2,32.33,0.0,2,101.0,208.0,0.0,3.0,2.0,1.0,440,451,47.23,1.46,lankershim
442,2947,1116,1118936994600,14.366,556.4,6452162.414,1873300.334,14.5,7.0,2,34.58,6.9,2,101.0,208.0,0.0,3.0,2.0,1.0,440,451,56.33,1.63,lankershim
442,2955,1116,1118936995400,14.415,584.67,6452174.741,1873325.785,14.5,7.0,2,35.33,0.0,2,101.0,208.0,0.0,3.0,2.0,1.0,440,451,60.63,1.72,lankershim
442,2968,1116,1118936996700,14.734,632.974,6452195.983,1873369.092,14.5,7.0,2,45.36,9.62,2,101.0,208.0,0.0,3.0,2.0,1.0,440,451,66.26,1.46,lankershim
442,2978,1116,1118936997700,14.336,675.483,6452214.106,1873407.625,14.5,7.0,2,47.25,0.63,2,101.0,208.0,0.0,3.0,2.0,1.0,440,451,66.47,1.41,lankershim
442,3030,1116,1118937002900,25.377,882.053,6452299.291,1873597.805,14.5,7.0,2,35.89,-7.26,2,101.0,208.0,0.0,3.0,2.0,1.0,389,551,462.28,12.88,lankershim
442,3055,1116,1118937005400,28.319,957.98,6452328.202,1873664.633,14.5,7.0,2,20.97,-1.92,2,101.0,208.0,0.0,3.0,2.0,1.0,458,551,377.82,18.02,lankershim
442,3065,1116,1118937006400,28.151,974.816,6452335.313,1873679.931,14.5,7.0,2,14.22,0.15,2,101.0,208.0,0.0,3.0,2.0,1.0,458,545,390.41,27.46,lankershim
442,3074,1116,1118937007300,28.887,985.373,6452340.481,1873689.113,14.5,7.0,2,9.94,11.16,2,101.0,208.0,0.0,3.0,2.0,1.0,374,545,0.0,0.0,lankershim
442,3146,1116,1118937014500,27.514,1019.824,6452352.767,1873716.066,14.5,7.0,2,0.25,0.0,2,101.0,208.0,0.0,3.0,2.0,1.0,458,545,0.0,0.0,lankershim
442,3156,1116,1118937015500,27.272,1019.738,6452352.52,1873716.136,14.5,7.0,2,0.26,0.0,2,101.0,208.0,0.0,3.0,2.0,1.0,458,545,0.0,0.0,lankershim
442,3160,1116,1118937015900,27.175,1019.703,6452352.421,1873716.164,14.5,7.0,2,0.26,0.0,2,101.0,208.0,0.0,3.0,2.0,1.0,458,545,0.0,0.0,lankershim
442,3244,1116,1118937024300,27.409,1019.808,6452352.672,1873716.114,14.5,7.0,2,0.12,0.0,2,101.0,208.0,0.0,3.0,2.0,1.0,458,545,0.0,0.0,lankershim
442,3258,1116,1118937025700,27.558,1019.868,6452352.828,1873716.076,14.5,7.0,2,0.11,0.0,2,101.0,208.0,0.0,3.0,2.0,1.0,458,545,0.0,0.0,lankershim
442,3268,1116,1118937026700,27.664,1019.91,6452352.939,1873716.048,14.5,7.0,2,0.12,0.0,2,101.0,208.0,0.0,3.0,2.0,1.0,458,545,0.0,0.0,lankershim
442,3274,1116,1118937027300,27.728,1019.937,6452353.006,1873716.032,14.5,7.0,2,0.12,-0.1,2,101.0,208.0,0.0,3.0,2.0,1.0,458,545,0.0,0.0,lankershim
442,3283,1116,1118937028200,27.685,1020.789,6452353.467,1873716.752,14.5,7.0,2,2.11,-0.21,2,101.0,208.0,0.0,3.0,2.0,1.0,458,545,0.0,0.0,lankershim
442,3307,1116,1118937030600,27.11,1025.784,6452355.898,1873721.152,14.5,7.0,2,2.09,0.0,2,101.0,208.0,3.0,0.0,2.0,1.0,458,545,0.0,0.0,lankershim
442,3322,1116,1118937032100,26.749,1028.905,6452357.417,1873723.903,14.5,7.0,2,2.09,0.0,2,101.0,208.0,3.0,0.0,2.0,1.0,458,545,0.0,0.0,lankershim
442,3362,1116,1118937036100,21.286,1069.948,6452376.808,1873760.515,14.5,7.0,2,32.25,2.51,2,101.0,208.0,3.0,0.0,2.0,1.0,458,545,377.23,11.7,lankershim
442,3363,1116,1118937036200,20.769,1073.165,6452378.248,1873763.412,14.5,7.0,2,32.39,-0.29,2,101.0,208.0,3.0,0.0,2.0,1.0,458,545,374.05,11.55,lankershim
442,3374,1116,1118937037300,18.137,1104.427,6452394.086,1873795.274,14.5,7.0,2,32.35,-0.16,2,101.0,208.0,3.0,0.0,2.0,1.0,458,545,343.2,10.61,lankershim
442,3383,1116,1118937038200,20.831,1134.219,6452407.85,1873821.923,14.5,7.0,2,34.16,2.33,2,101.0,208.0,0.0,4.0,2.0,1.0,458,545,313.75,9.18,lankershim
442,3408,1116,1118937040700,26.564,1221.444,6452445.024,1873903.03,14.5,7.0,2,35.11,-0.1,3,101.0,208.0,0.0,4.0,2.0,1.0,550,437,214.99,6.12,lankershim
442,3420,1116,1118937041900,26.853,1262.997,6452457.949,1873942.516,14.5,7.0,2,32.72,3.13,3,101.0,208.0,0.0,4.0,2.0,1.0,550,437,174.63,5.34,lankershim
442,3422,1116,1118937042100,26.263,1269.457,6452459.363,1873948.853,14.5,7.0,2,32.51,-0.26,3,101.0,208.0,0.0,4.0,2.0,1.0,550,437,168.37,5.18,lankershim
442,3425,1116,1118937042400,25.42,1279.18,6452461.523,1873958.37,14.5,7.0,2,32.53,0.0,3,101.0,208.0,0.0,4.0,2.0,1.0,550,437,158.95,4.89,lankershim
442,3432,1116,1118937043100,25.528,1296.311,6452466.56,1873980.577,14.5,7.0,2,30.56,11.2,3,101.0,208.0,0.0,4.0,2.0,1.0,550,437,142.53,4.66,lankershim
442,3473,1116,1118937047200,32.978,1387.735,6452475.269,1874078.487,14.5,7.0,2,20.27,-0.09,3,101.0,208.0,0.0,4.0,2.0,1.0,550,437,60.22,2.97,lankershim
442,3474,1116,1118937047300,33.378,1389.721,6452475.372,1874080.51,14.5,7.0,2,20.27,0.0,3,101.0,208.0,0.0,4.0,2.0,1.0,550,437,60.01,2.96,lankershim
442,3527,1116,1118937052600,44.978,1535.383,6452480.223,1874219.658,14.5,7.0,2,38.97,1.74,3,101.0,208.0,4.0,0.0,2.0,1.0,0,437,0.0,0.0,lankershim
442,3541,1116,1118937054000,33.867,1587.078,6452470.706,1874273.404,14.5,7.0,2,23.16,-15.84,3,101.0,208.0,4.0,0.0,2.0,1.0,545,437,17.69,0.76,lankershim
449,2904,1564,1163320700,-3.798,1645.141,2230829.553,1377106.115,15.0,6.5,2,28.14,7.96,0,114.0,201.0,4.0,0.0,4.0,1.0,0,0,0.0,0.0,peachtree
449,2950,1564,1163325300,-2.869,1501.97,2230831.046,1376962.956,15.0,6.5,2,19.0,-11.23,1,114.0,201.0,0.0,4.0,4.0,1.0,443,460,69.49,3.66,peachtree
449,2997,1564,1163330000,-3.668,1438.838,2230829.781,1376899.731,15.0,6.5,2,0.3,0.0,1,114.0,201.0,0.0,4.0,4.0,1.0,443,460,27.68,92.26,peachtree
449,3004,1564,1163330700,-3.726,1438.633,2230829.728,1376899.525,15.0,6.5,2,0.3,0.0,1,114.0,201.0,0.0,4.0,4.0,1.0,443,460,30.18,100.62,peachtree
449,3010,1564,1163331300,-3.777,1438.456,2230829.682,1376899.347,15.0,6.5,2,0.3,0.0,1,114.0,201.0,0.0,4.0,4.0,1.0,443,460,29.78,99.28,peachtree
449,3037,1564,1163334000,-4.004,1437.665,2230829.475,1376898.551,15.0,6.5,2,0.3,0.0,1,114.0,201.0,0.0,4.0,4.0,1.0,443,460,27.95,93.15,peachtree
449,3078,1564,1163338100,-4.457,1429.629,2230829.25,1376890.285,15.0,6.5,2,17.09,5.45,1,114.0,201.0,0.0,4.0,4.0,1.0,443,460,67.37,3.94,peachtree
449,3082,1564,1163338500,-5.054,1422.546,2230829.299,1376883.111,15.0,6.5,2,17.93,0.0,1,114.0,201.0,0.0,4.0,4.0,1.0,443,460,69.65,3.88,peachtree
449,3092,1564,1163339500,-6.546,1404.674,2230829.423,1376865.177,15.0,6.5,2,17.93,0.0,1,114.0,201.0,0.0,4.0,4.0,1.0,443,461,75.62,4.22,peachtree
449,3096,1564,1163339900,-7.142,1397.525,2230829.473,1376858.004,15.0,6.5,2,17.93,0.0,1,114.0,201.0,0.0,4.0,4.0,1.0,443,461,78.42,4.37,peachtree
449,3197,1564,1163350000,-10.796,1065.104,2230740.992,1376551.63,15.0,6.5,2,32.29,0.56,1,114.0,201.0,0.0,3.0,4.0,1.0,432,461,69.12,2.14,peachtree
449,3262,1564,1163356500,-16.505,911.937,2230649.351,1376429.786,15.0,6.5,2,16.35,0.0,1,114.0,201.0,0.0,3.0,4.0,1.0,443,461,51.83,3.17,peachtree
449,3271,1564,1163357400,-17.037,897.226,2230640.343,1376418.143,15.0,6.5,2,16.36,0.0,1,114.0,201.0,0.0,3.0,4.0,1.0,443,461,43.64,2.67,peachtree
449,3297,1564,1163360000,-18.1,876.844,2230627.598,1376402.202,15.0,6.5,2,3.66,0.0,1,114.0,201.0,0.0,3.0,4.0,1.0,443,461,26.27,7.18,peachtree
449,3299,1564,1163360200,-17.952,876.129,2230627.301,1376401.535,15.0,6.5,2,3.65,0.0,1,114.0,201.0,0.0,3.0,4.0,1.0,443,461,25.79,7.06,peachtree
449,3303,1564,1163360600,-17.657,874.699,2230626.708,1376400.201,15.0,6.5,2,3.66,0.0,1,114.0,201.0,0.0,3.0,4.0,1.0,443,461,24.82,6.78,peachtree
449,3322,1564,1163362500,-16.861,869.632,2230624.4,1376395.619,15.0,6.5,2,0.16,0.16,1,114.0,201.0,0.0,3.0,4.0,1.0,443,461,20.23,126.41,peachtree
449,3375,1564,1163367800,-17.069,868.723,2230623.701,1376395.002,15.0,6.5,2,0.17,0.0,1,114.0,201.0,0.0,3.0,4.0,1.0,443,461,19.78,116.38,peachtree
449,3391,1564,1163369400,-17.132,868.449,2230623.49,1376394.816,15.0,6.5,2,0.17,0.0,1,114.0,201.0,0.0,3.0,4.0,1.0,443,461,21.86,128.58,peachtree
449,3403,1564,1163370600,-17.18,868.244,2230623.332,1376394.677,15.0,6.5,2,0.17,0.0,1,114.0,201.0,0.0,3.0,4.0,1.0,443,461,24.7,145.31,peachtree
449,3415,1564,1163371800,-17.236,868.039,2230623.201,1376394.591,15.0,6.5,2,1.13,8.48,1,114.0,201.0,0.0,3.0,4.0,1.0,443,461,29.91,26.47,peachtree
449,3425,1564,1163372800,-16.975,860.794,2230618.949,1376387.593,15.0,6.5,2,10.12,0.0,1,114.0,201.0,0.0,3.0,4.0,1.0,443,461,34.92,3.45,peachtree
449,3438,1564,1163374100,-16.815,843.524,2230609.749,1376372.977,15.0,6.5,2,16.98,0.0,1,114.0,201.0,0.0,3.0,4.0,1.0,443,461,35.78,2.11,peachtree
449,3450,1564,1163375300,-17.425,825.124,2230598.686,1376355.873,15.0,6.5,2,16.38,9.5,1,114.0,201.0,0.0,3.0,4.0,1.0,443,461,37.92,2.32,peachtree
449,3484,1564,1163378700,-13.3,766.773,2230578.101,1376297.434,15.0,6.5,2,23.72,0.0,0,114.0,201.0,2.0,0.0,4.0,1.0,0,0,0.0,0.0,peachtree
449,3568,1564,1163387100,-12.267,525.639,2230545.177,1376057.508,15.0,6.5,2,29.04,-0.19,1,114.0,201.0,0.0,2.0,4.0,1.0,443,461,67.54,2.33,peachtree
449,3578,1564,1163388100,-11.945,497.099,2230543.101,1376029.06,15.0,6.5,2,27.17,4.08,1,114.0,201.0,0.0,2.0,4.0,1.0,443,461,70.64,2.6,peachtree
449,3589,1564,1163389200,-12.847,467.352,2230539.701,1375999.488,15.0,6.5,2,27.06,0.0,1,114.0,201.0,0.0,2.0,4.0,1.0,443,461,70.79,2.62,peachtree
449,3601,1564,1163390400,-13.802,434.887,2230536.022,1375967.222,15.0,6.5,2,27.09,0.17,1,114.0,201.0,0.0,2.0,4.0,1.0,443,461,66.9,2.47,peachtree
449,3620,1564,1163392300,-13.575,394.633,2230532.864,1375927.088,15.0,6.5,2,19.62,0.0,1,114.0,201.0,0.0,2.0,4.0,1.0,443,461,49.86,2.54,peachtree
449,3628,1564,1163393100,-13.285,378.934,2230531.834,1375911.419,15.0,6.5,2,19.62,-0.14,1,114.0,201.0,0.0,2.0,4.0,1.0,443,461,43.62,2.22,peachtree
449,3645,1564,1163394800,-13.07,360.968,2230530.538,1375893.499,15.0,6.5,2,5.64,0.0,1,114.0,201.0,0.0,2.0,4.0,1.0,443,461,33.37,5.92,peachtree
449,3654,1564,1163395700,-13.274,355.89,2230529.908,1375888.456,15.0,6.5,2,5.64,0.0,1,114.0,201.0,0.0,2.0,4.0,1.0,443,461,31.03,5.5,peachtree
449,3683,1564,1163398600,-12.982,342.141,2230529.044,1375874.731,15.0,6.5,2,2.05,0.0,1,114.0,201.0,0.0,2.0,4.0,1.0,443,461,26.21,12.79,peachtree
449,3786,1564,1163408900,-15.573,332.786,2230525.676,1375865.627,15.0,6.5,2,0.0,0.0,1,114.0,201.0,0.0,2.0,4.0,1.0,443,461,22.77,9999.99,peachtree
449,3806,1564,1163410900,-15.516,332.789,2230525.733,1375865.625,15.0,6.5,2,0.0,0.0,1,114.0,201.0,0.0,2.0,4.0,1.0,443,461,23.56,9999.99,peachtree
449,3884,1564,1163418700,-15.298,332.8,2230525.951,1375865.618,15.0,6.5,2,0.0,0.0,1,114.0,201.0,0.0,2.0,4.0,1.0,443,461,23.68,9999.99,peachtree
449,3924,1564,1163422700,-15.185,332.806,2230526.064,1375865.614,15.0,6.5,2,0.0,0.0,1,114.0,201.0,0.0,2.0,4.0,1.0,443,461,24.38,9999.99,peachtree
449,3956,1564,1163425900,-15.096,332.81,2230526.153,1375865.611,15.0,6.5,2,0.0,0.0,1,114.0,201.0,0.0,2.0,4.0,1.0,443,461,24.42,9999.99,peachtree
449,4006,1564,1163430900,-14.955,332.817,2230526.294,1375865.606,15.0,6.5,2,0.0,0.0,1,114.0,201.0,0.0,2.0,4.0,1.0,443,461,24.49,9999.99,peachtree
449,4018,1564,1163432100,-14.922,332.819,2230526.327,1375865.605,15.0,6.5,2,0.0,0.0,1,114.0,201.0,0.0,2.0,4.0,1.0,443,461,24.51,9999.99,peachtree
449,4024,1564,1163432700,-14.905,332.819,2230526.344,1375865.604,15.0,6.5,2,0.0,0.0,1,114.0,201.0,0.0,2.0,4.0,1.0,443,461,24.52,9999.99,peachtree
449,4051,1564,1163435400,-14.829,332.824,2230526.42,1375865.602,15.0,6.5,2,0.0,0.0,1,114.0,201.0,0.0,2.0,4.0,1.0,443,461,24.55,9999.99,peachtree
449,4057,1564,1163436000,-14.812,332.824,2230526.437,1375865.601,15.0,6.5,2,0.0,0.0,1,114.0,201.0,0.0,2.0,4.0,1.0,443,461,24.56,9999.99,peachtree
449,4059,1564,1163436200,-14.807,332.824,2230526.442,1375865.601,15.0,6.5,2,0.0,0.0,1,114.0,201.0,0.0,2.0,4.0,1.0,443,461,24.56,9999.99,peachtree
449,4091,1564,1163439400,-14.717,332.829,2230526.532,1375865.598,15.0,6.5,2,0.0,0.0,1,114.0,201.0,0.0,2.0,4.0,1.0,443,461,25.29,9999.99,peachtree
449,4102,1564,1163440500,-14.686,332.831,2230526.563,1375865.597,15.0,6.5,2,0.0,0.0,1,114.0,201.0,0.0,2.0,4.0,1.0,443,461,25.33,9999.99,peachtree
449,4111,1564,1163441400,-14.661,332.832,2230526.588,1375865.596,15.0,6.5,2,0.0,0.0,1,114.0,201.0,0.0,2.0,4.0,1.0,443,461,25.38,9999.99,peachtree
449,4147,1564,1163445000,-14.56,332.837,2230526.689,1375865.593,15.0,6.5,2,0.0,0.0,1,114.0,201.0,0.0,2.0,4.0,1.0,443,461,25.56,9999.99,peachtree
449,4149,1564,1163445200,-14.554,332.837,2230526.695,1375865.592,15.0,6.5,2,0.0,0.0,1,114.0,201.0,0.0,2.0,4.0,1.0,443,461,25.57,9999.99,peachtree
449,4169,1564,1163447200,-14.498,332.84,2230526.751,1375865.59,15.0,6.5,2,0.0,0.0,1,114.0,201.0,0.0,2.0,4.0,1.0,443,461,25.67,9999.99,peachtree
449,4191,1564,1163449400,-14.437,332.842,2230526.812,1375865.588,15.0,6.5,2,0.0,0.0,1,114.0,201.0,0.0,2.0,4.0,1.0,443,461,25.79,9999.99,peachtree
449,4211,1564,1163451400,-14.38,332.845,2230526.869,1375865.586,15.0,6.5,2,0.0,0.0,1,114.0,201.0,0.0,2.0,4.0,1.0,443,461,25.95,9999.99,peachtree
449,4217,1564,1163452000,-14.364,332.847,2230526.885,1375865.586,15.0,6.5,2,0.0,0.0,1,114.0,201.0,0.0,2.0,4.0,1.0,443,461,26.0,9999.99,peachtree
449,4233,1564,1163453600,-14.319,332.848,2230526.93,1375865.584,15.0,6.5,2,0.0,0.0,1,114.0,201.0,0.0,2.0,4.0,1.0,443,461,26.14,9999.99,peachtree
449,4239,1564,1163454200,-14.302,332.85,2230526.947,1375865.584,15.0,6.5,2,0.0,0.0,1,114.0,201.0,0.0,2.0,4.0,1.0,443,461,26.19,9999.99,peachtree
449,4250,1564,1163455300,-14.273,332.884,2230526.98,1375865.626,15.0,6.5,2,0.86,9.53,1,114.0,201.0,0.0,2.0,4.0,1.0,443,461,28.75,33.43,peachtree
449,4257,1564,1163456000,-14.127,329.179,2230526.814,1375861.914,15.0,6.5,2,7.37,-0.36,1,114.0,201.0,0.0,2.0,4.0,1.0,443,461,35.56,4.82,peachtree
449,1102,431,1118847089100,48.849,73.614,6451139.105,1873294.88,48.0,8.5,3,39.84,0.0,5,,,,,,,433,0,222.17,5.58,us-101
449,1147,431,1118847093600,52.145,250.934,6451261.07,1873161.272,48.0,8.5,3,37.56,-2.36,5,,,,,,,433,469,249.96,6.65,us-101
449,1156,431,1118847094500,51.189,284.56,6451285.895,1873138.608,48.0,8.5,3,37.8,4.82,5,,,,,,,433,469,256.79,6.79,us-101
449,1157,431,1118847094600,50.972,288.348,6451288.792,1873136.109,48.0,8.5,3,38.36,6.97,5,,,,,,,433,469,257.55,6.71,us-101
449,1165,431,1118847095400,51.392,320.648,6451311.747,1873113.34,48.0,8.5,3,40.84,-1.12,5,,,,,,,433,469,264.02,6.46,us-101
449,1177,431,1118847096600,50.678,368.707,6451347.941,1873079.95,48.0,8.5,3,39.98,0.24,5,,,,,,,433,469,270.33,6.76,us-101
449,1200,431,1118847098900,52.636,460.188,6451413.883,1873016.516,48.0,8.5,3,39.99,0.0,5,,,,,,,433,469,293.53,7.34,us-101
449,1243,431,1118847103200,54.24,639.05,6451546.809,1872894.894,48.0,8.5,3,42.89,5.57,5,,,,,,,445,469,103.51,2.41,us-101
449,1251,431,1118847104000,54.015,674.717,6451573.748,1872871.542,48.0,8.5,3,45.0,0.0,5,,,,,,,445,469,108.38,2.41,us-101
449,1292,431,1118847108100,52.62,866.643,6451718.8,1872745.941,48.0,8.5,3,48.8,-6.36,5,,,,,,,445,469,123.36,2.53,us-101
449,1345,431,1118847113400,53.933,1132.124,6451918.239,1872570.317,48.0,8.5,3,50.0,0.0,5,,,,,,,445,469,127.37,2.55,us-101
449,1359,431,1118847114800,53.926,1202.281,6451970.95,1872524.256,48.0,8.5,3,50.0,0.0,5,,,,,,,445,469,134.46,2.69,us-101
449,1384,431,1118847117300,55.401,1331.74,6452067.545,1872437.764,48.0,8.5,3,50.0,0.0,5,,,,,,,445,469,142.94,2.86,us-101
449,1424,431,1118847121300,55.489,1532.031,6452217.987,1872305.98,48.0,8.5,3,49.99,0.14,5,,,,,,,445,469,175.45,3.51,us-101
449,1436,431,1118847122500,54.684,1594.54,6452265.979,1872265.294,48.0,8.5,3,50.57,-6.11,5,,,,,,,445,469,183.28,3.62,us-101
449,1444,431,1118847123300,54.719,1635.475,6452296.894,1872238.451,48.0,8.5,3,54.94,11.2,5,,,,,,,445,469,190.71,3.47,us-101
449,1445,431,1118847123400,54.722,1641.06,6452301.07,1872234.827,48.0,8.5,3,56.48,11.2,5,,,,,,,445,469,191.12,3.38,us-101
449,1498,431,1118847128700,54.184,1933.559,6452522.49,1872042.771,48.0,8.5,3,56.35,0.0,5,,,,,,,445,469,212.15,3.76,us-101
449,1531,431,1118847132000,55.21,2121.0,6452668.305,1871922.377,48.0,8.5,3,60.11,0.0,5,,,,,,,0,469,0.0,0.0,us-101
449,2125,623,1118848054500,38.416,182.18,6451193.59,1873251.142,12.0,6.0,2,40.0,0.0,4,,,,,,,444,453,58.36,1.46,us-101
449,2125,623,1118848054500,38.416,182.18,6451193.59,1873251.142,12.0,6.0,2,40.0,0.0,4,,,,,,,444,453,58.36,1.46,us-101
449,2133,623,1118848055300,38.905,213.596,6451215.083,1873227.447,12.0,6.0,2,38.2,3.56,4,,,,,,,444,453,56.0,1.47,us-101
449,2133,623,1118848055300,38.905,213.596,6451215.083,1873227.447,12.0,6.0,2,38.2,3.56,4,,,,,,,444,453,56.0,1.47,us-101
449,2136,623,1118848055600,39.195,225.155,6451222.849,1873218.912,12.0,6.0,2,37.81,-5.79,4,,,,,,,444,453,54.17,1.43,us-101
449,2136,623,1118848055600,39.195,225.155,6451222.849,1873218.912,12.0,6.0,2,37.81,-5.79,4,,,,,,,444,453,54.17,1.43,us-101
449,2151,623,1118848057100,40.184,277.001,6451258.928,1873179.976,12.0,6.0,2,31.91,11.2,4,,,,,,,444,453,58.63,1.84,us-101
449,2151,623,1118848057100,40.184,277.001,6451258.928,1873179.976,12.0,6.0,2,31.91,11.2,4,,,,,,,444,453,58.63,1.84,us-101
449,2157,623,1118848057700,40.593,297.941,6451273.943,1873164.895,12.0,6.0,2,35.46,0.0,4,,,,,,,444,453,60.67,1.71,us-101
449,2157,623,1118848057700,40.593,297.941,6451273.943,1873164.895,12.0,6.0,2,35.46,0.0,4,,,,,,,444,453,60.67,1.71,us-101
449,2161,623,1118848058100,40.866,312.127,6451283.953,1873154.841,12.0,6.0,2,35.49,0.17,4,,,,,,,444,453,61.14,1.72,us-101
449,2161,623,1118848058100,40.866,312.127,6451283.953,1873154.841,12.0,6.0,2,35.49,0.17,4,,,,,,,444,453,61.14,1.72,us-101
449,2165,623,1118848058500,41.02,326.204,6451293.972,1873144.943,12.0,6.0,2,34.46,-3.44,4,,,,,,,444,453,60.89,1.77,us-101
449,2165,623,1118848058500,41.02,326.204,6451293.972,1873144.943,12.0,6.0,2,34.46,-3.44,4,,,,,,,444,453,60.89,1.77,us-101
449,2180,623,1118848060000,41.092,377.569,6451330.853,1873109.198,12.0,6.0,2,34.25,0.0,4,,,,,,,444,453,61.14,1.79,us-101
449,2180,623,1118848060000,41.092,377.569,6451330.853,1873109.198,12.0,6.0,2,34.25,0.0,4,,,,,,,444,453,61.14,1.79,us-101
449,2189,623,1118848060900,41.449,407.801,6451353.326,1873087.537,12.0,6.0,2,36.06,2.49,4,,,,,,,444,453,62.4,1.73,us-101
449,2189,623,1118848060900,41.449,407.801,6451353.326,1873087.537,12.0,6.0,2,36.06,2.49,4,,,,,,,444,453,62.4,1.73,us-101
449,2200,623,1118848062000,41.473,447.697,6451382.647,1873060.483,12.0,6.0,2,36.26,0.0,4,,,,,,,444,453,61.0,1.68,us-101
449,2200,623,1118848062000,41.473,447.697,6451382.647,1873060.483,12.0,6.0,2,36.26,0.0,4,,,,,,,444,453,61.0,1.68,us-101
449,2223,623,1118848064300,39.933,530.948,6451445.039,1873005.078,12.0,6.0,2,34.71,-4.67,4,,,,,,,444,453,57.42,1.65,us-101
449,2223,623,1118848064300,39.933,530.948,6451445.039,1873005.078,12.0,6.0,2,34.71,-4.67,4,,,,,,,444,453,57.42,1.65,us-101
449,2239,623,1118848065900,41.072,585.213,6451485.032,1872967.73,12.0,6.0,2,32.17,-2.83,4,,,,,,,444,453,56.6,1.76,us-101
449,2239,623,1118848065900,41.072,585.213,6451485.032,1872967.73,12.0,6.0,2,32.17,-2.83,4,,,,,,,444,453,56.6,1.76,us-101
449,2252,623,1118848067200,41.36,629.297,6451517.683,1872938.143,12.0,6.0,2,35.0,0.0,4,,,,,,,444,453,58.15,1.66,us-101
449,2252,623,1118848067200,41.36,629.297,6451517.683,1872938.143,12.0,6.0,2,35.0,0.0,4,,,,,,,444,453,58.15,1.66,us-101
449,2271,623,1118848069100,40.534,695.732,6451568.174,1872894.376,12.0,6.0,2,36.57,1.68,4,,,,,,,444,453,68.71,1.88,us-101
449,2271,623,1118848069100,40.534,695.732,6451568.174,1872894.376,12.0,6.0,2,36.57,1.68,4,,,,,,,444,453,68.71,1.88,us-101
449,2273,623,1118848069300,40.488,703.079,6451573.713,1872889.574,12.0,6.0,2,36.96,2.38,4,,,,,,,444,453,70.32,1.9,us-101
449,2273,623,1118848069300,40.488,703.079,6451573.713,1872889.574,12.0,6.0,2,36.96,2.38,4,,,,,,,444,453,70.32,1.9,us-101
449,2286,623,1118848070600,40.167,753.918,6451612.136,1872856.268,12.0,6.0,2,39.98,-0.25,4,,,,,,,444,453,78.25,1.96,us-101
449,2286,623,1118848070600,40.167,753.918,6451612.136,1872856.268,12.0,6.0,2,39.98,-0.25,4,,,,,,,444,453,78.25,1.96,us-101
449,2290,623,1118848071000,40.049,769.948,6451624.25,1872845.789,12.0,6.0,2,40.83,5.47,4,,,,,,,444,453,80.93,1.98,us-101
449,2290,623,1118848071000,40.049,769.948,6451624.25,1872845.789,12.0,6.0,2,40.83,5.47,4,,,,,,,444,453,80.93,1.98,us-101
449,2296,623,1118848071600,39.891,795.056,6451643.234,1872829.333,12.0,6.0,2,43.32,8.17,4,,,,,,,444,453,83.2,1.92,us-101
449,2296,623,1118848071600,39.891,795.056,6451643.234,1872829.333,12.0,6.0,2,43.32,8.17,4,,,,,,,444,453,83.2,1.92,us-101
449,2315,623,1118848073500,38.976,881.121,6451708.446,1872773.221,12.0,6.0,2,44.51,0.35,4,,,,,,,444,453,80.18,1.8,us-101
449,2315,623,1118848073500,38.976,881.121,6451708.446,1872773.221,12.0,6.0,2,44.51,0.35,4,,,,,,,444,453,80.18,1.8,us-101
449,2332,623,1118848075200,39.075,957.302,6451765.788,1872722.715,12.0,6.0,2,44.59,3.75,4,,,,,,,444,453,73.09,1.64,us-101
449,2332,623,1118848075200,39.075,957.302,6451765.788,1872722.715,12.0,6.0,2,44.59,3.75,4,,,,,,,444,453,73.09,1.64,us-101
449,2340,623,1118848076000,39.375,993.303,6451792.76,1872698.872,12.0,6.0,2,45.03,0.23,4,,,,,,,444,453,69.4,1.54,us-101
449,2340,623,1118848076000,39.375,993.303,6451792.76,1872698.872,12.0,6.0,2,45.03,0.23,4,,,,,,,444,453,69.4,1.54,us-101
